Employee_ID,Destination_Region,Trip_Start,Trip_End
EMP_284,NA,2025-12-22 05:36:00,2025-12-29 05:36:00
EMP_287,NA,2025-12-03 11:24:00,2025-12-08 11:24:00
EMP_154,APAC,2025-12-09 02:15:00,2025-12-14 02:15:00
EMP_433,LATAM,2025-07-06 23:44:00,2025-07-11 23:44:00
EMP_183,APAC,2025-04-27 22:01:00,2025-05-01 22:01:00
EMP_264,APAC,2025-05-21 03:09:00,2025-05-26 03:09:00
EMP_351,APAC,2025-09-20 23:32:00,2025-09-24 23:32:00
EMP_211,NA,2025-09-04 19:24:00,2025-09-08 19:24:00
EMP_040,APAC,2025-03-24 21:07:00,2025-03-30 21:07:00
EMP_089,NA,2025-08-09 20:44:00,2025-08-13 20:44:00
EMP_158,LATAM,2025-03-31 06:32:00,2025-04-04 06:32:00
EMP_022,NA,2025-05-22 23:28:00,2025-05-28 23:28:00
EMP_061,EMEA,2025-07-03 05:42:00,2025-07-06 05:42:00
EMP_259,EMEA,2025-02-18 18:16:00,2025-02-23 18:16:00
EMP_088,NA,2025-01-02 03:39:00,2025-01-08 03:39:00
EMP_390,NA,2025-08-16 20:26:00,2025-08-22 20:26:00
EMP_352,APAC,2025-11-18 06:41:00,2025-11-23 06:41:00
EMP_356,EMEA,2025-03-15 01:43:00,2025-03-20 01:43:00
EMP_103,NA,2025-10-20 09:27:00,2025-10-26 09:27:00
EMP_076,NA,2025-11-26 01:19:00,2025-12-01 01:19:00
EMP_322,LATAM,2025-04-08 00:27:00,2025-04-14 00:27:00
EMP_348,EMEA,2025-01-18 11:28:00,2025-01-23 11:28:00
EMP_156,EMEA,2025-03-11 03:33:00,2025-03-16 03:33:00
EMP_227,EMEA,2025-11-29 17:04:00,2025-12-04 17:04:00
EMP_252,EMEA,2025-11-08 14:41:00,2025-11-12 14:41:00
EMP_180,EMEA,2025-02-09 02:31:00,2025-02-13 02:31:00
EMP_258,NA,2025-09-03 05:52:00,2025-09-08 05:52:00
EMP_148,EMEA,2025-07-11 01:55:00,2025-07-16 01:55:00
EMP_222,LATAM,2025-08-15 04:14:00,2025-08-20 04:14:00
EMP_187,APAC,2025-12-01 18:32:00,2025-12-08 18:32:00
EMP_211,NA,2025-08-19 00:52:00,2025-08-25 00:52:00
EMP_208,LATAM,2025-06-22 15:47:00,2025-06-27 15:47:00
EMP_217,APAC,2025-01-26 22:41:00,2025-01-31 22:41:00
EMP_427,NA,2025-10-10 22:52:00,2025-10-14 22:52:00
EMP_011,LATAM,2025-01-24 08:20:00,2025-01-30 08:20:00
EMP_328,APAC,2025-09-20 05:21:00,2025-09-24 05:21:00
EMP_416,EMEA,2025-10-21 20:24:00,2025-10-28 20:24:00
EMP_449,EMEA,2025-03-13 02:32:00,2025-03-20 02:32:00
EMP_391,EMEA,2025-02-06 22:29:00,2025-02-09 22:29:00
EMP_295,NA,2025-02-28 21:06:00,2025-03-06 21:06:00
EMP_046,EMEA,2025-12-02 17:27:00,2025-12-05 17:27:00
EMP_291,EMEA,2025-03-25 10:50:00,2025-04-01 10:50:00
EMP_061,EMEA,2025-06-11 11:08:00,2025-06-17 11:08:00
EMP_422,APAC,2025-07-25 01:12:00,2025-07-28 01:12:00
EMP_149,NA,2025-07-08 15:16:00,2025-07-15 15:16:00
EMP_027,APAC,2025-08-30 09:11:00,2025-09-02 09:11:00
EMP_344,LATAM,2025-09-26 01:58:00,2025-10-01 01:58:00
EMP_060,NA,2025-12-25 09:11:00,2026-01-01 09:11:00
EMP_253,APAC,2025-03-22 21:55:00,2025-03-27 21:55:00
EMP_167,APAC,2025-04-03 04:02:00,2025-04-09 04:02:00
EMP_409,APAC,2025-02-08 10:32:00,2025-02-13 10:32:00
EMP_123,EMEA,2025-10-17 11:35:00,2025-10-23 11:35:00
EMP_138,APAC,2025-11-04 01:41:00,2025-11-10 01:41:00
EMP_323,LATAM,2025-11-05 05:11:00,2025-11-10 05:11:00
EMP_066,LATAM,2025-08-06 18:01:00,2025-08-09 18:01:00
EMP_394,APAC,2025-01-11 20:18:00,2025-01-17 20:18:00
EMP_310,EMEA,2025-07-07 19:54:00,2025-07-13 19:54:00
EMP_060,NA,2025-01-08 16:30:00,2025-01-15 16:30:00
EMP_045,EMEA,2025-04-01 02:05:00,2025-04-05 02:05:00
EMP_440,NA,2025-01-19 12:37:00,2025-01-25 12:37:00
EMP_432,NA,2025-05-19 00:28:00,2025-05-25 00:28:00
EMP_217,APAC,2025-01-14 21:16:00,2025-01-21 21:16:00
EMP_027,APAC,2025-08-30 02:27:00,2025-09-06 02:27:00
EMP_263,LATAM,2025-12-20 06:41:00,2025-12-26 06:41:00
EMP_230,LATAM,2025-11-13 15:40:00,2025-11-19 15:40:00
EMP_177,EMEA,2025-11-14 00:32:00,2025-11-21 00:32:00
EMP_342,NA,2025-12-16 15:06:00,2025-12-20 15:06:00
EMP_347,EMEA,2025-04-24 11:49:00,2025-05-01 11:49:00
EMP_059,EMEA,2025-06-13 01:41:00,2025-06-19 01:41:00
EMP_078,EMEA,2025-03-16 20:00:00,2025-03-19 20:00:00
EMP_260,NA,2025-03-16 18:11:00,2025-03-21 18:11:00
EMP_376,LATAM,2025-03-13 07:17:00,2025-03-16 07:17:00
EMP_394,APAC,2025-01-04 19:07:00,2025-01-07 19:07:00
EMP_323,LATAM,2025-06-27 17:34:00,2025-07-03 17:34:00
EMP_016,APAC,2025-11-18 06:37:00,2025-11-21 06:37:00
EMP_267,EMEA,2025-07-24 17:59:00,2025-07-30 17:59:00
EMP_388,EMEA,2025-04-25 12:40:00,2025-04-30 12:40:00
EMP_322,LATAM,2025-09-15 02:52:00,2025-09-21 02:52:00
EMP_375,LATAM,2025-10-29 14:14:00,2025-11-05 14:14:00
EMP_067,LATAM,2025-03-26 23:12:00,2025-03-31 23:12:00
EMP_061,EMEA,2025-10-23 13:08:00,2025-10-27 13:08:00
EMP_268,EMEA,2025-04-20 15:11:00,2025-04-26 15:11:00
EMP_151,APAC,2025-12-18 20:09:00,2025-12-22 20:09:00
EMP_157,NA,2025-07-24 10:12:00,2025-07-28 10:12:00
EMP_063,EMEA,2025-09-09 21:04:00,2025-09-16 21:04:00
EMP_444,LATAM,2025-08-23 19:33:00,2025-08-29 19:33:00
EMP_331,EMEA,2025-03-04 11:10:00,2025-03-08 11:10:00
EMP_330,APAC,2025-03-03 00:08:00,2025-03-09 00:08:00
EMP_258,NA,2025-01-12 14:10:00,2025-01-17 14:10:00
EMP_126,EMEA,2025-11-19 11:28:00,2025-11-25 11:28:00
EMP_093,APAC,2025-10-29 03:32:00,2025-11-01 03:32:00
EMP_094,APAC,2025-07-04 02:08:00,2025-07-09 02:08:00
EMP_031,APAC,2025-08-23 20:52:00,2025-08-30 20:52:00
EMP_051,LATAM,2025-08-20 01:07:00,2025-08-27 01:07:00
EMP_424,NA,2025-03-29 02:02:00,2025-04-04 02:02:00
EMP_325,APAC,2025-06-19 04:54:00,2025-06-23 04:54:00
EMP_285,APAC,2025-11-23 22:45:00,2025-11-28 22:45:00
EMP_450,EMEA,2025-11-09 13:05:00,2025-11-15 13:05:00
EMP_236,APAC,2025-08-27 04:12:00,2025-09-02 04:12:00
EMP_003,NA,2025-01-05 23:23:00,2025-01-12 23:23:00
EMP_276,NA,2025-02-27 02:10:00,2025-03-03 02:10:00
EMP_199,NA,2025-05-09 00:33:00,2025-05-15 00:33:00
EMP_005,NA,2025-06-09 07:21:00,2025-06-14 07:21:00
EMP_047,NA,2025-08-07 18:25:00,2025-08-11 18:25:00
EMP_034,LATAM,2025-04-03 09:16:00,2025-04-08 09:16:00
EMP_349,EMEA,2025-11-26 12:56:00,2025-12-01 12:56:00
EMP_265,LATAM,2025-01-30 15:36:00,2025-02-06 15:36:00
EMP_128,LATAM,2025-05-23 08:40:00,2025-05-26 08:40:00
EMP_246,NA,2025-11-10 12:51:00,2025-11-13 12:51:00
EMP_038,LATAM,2025-11-15 07:51:00,2025-11-18 07:51:00
EMP_313,LATAM,2025-11-10 10:56:00,2025-11-15 10:56:00
EMP_317,LATAM,2025-10-25 08:37:00,2025-11-01 08:37:00
EMP_056,APAC,2025-03-15 18:37:00,2025-03-19 18:37:00
EMP_247,LATAM,2025-11-19 18:22:00,2025-11-22 18:22:00
EMP_101,EMEA,2025-05-24 21:45:00,2025-05-31 21:45:00
EMP_254,LATAM,2025-06-07 18:23:00,2025-06-12 18:23:00
EMP_106,EMEA,2025-10-18 11:58:00,2025-10-23 11:58:00
EMP_016,APAC,2025-03-23 21:04:00,2025-03-27 21:04:00
EMP_016,APAC,2025-05-23 23:55:00,2025-05-28 23:55:00
EMP_432,NA,2025-07-09 15:05:00,2025-07-15 15:05:00
EMP_157,NA,2025-11-28 04:44:00,2025-12-04 04:44:00
EMP_450,EMEA,2025-02-16 14:33:00,2025-02-20 14:33:00
EMP_307,LATAM,2025-11-08 18:45:00,2025-11-13 18:45:00
EMP_028,NA,2025-07-22 22:38:00,2025-07-28 22:38:00
EMP_405,LATAM,2025-02-15 05:44:00,2025-02-22 05:44:00
EMP_266,APAC,2025-12-03 01:39:00,2025-12-10 01:39:00
EMP_327,NA,2025-01-25 15:42:00,2025-01-30 15:42:00
EMP_282,EMEA,2025-03-01 17:16:00,2025-03-06 17:16:00
EMP_140,APAC,2025-10-04 10:24:00,2025-10-08 10:24:00
EMP_403,NA,2025-07-19 06:52:00,2025-07-23 06:52:00
EMP_382,NA,2025-07-17 20:36:00,2025-07-21 20:36:00
EMP_220,NA,2025-10-31 03:37:00,2025-11-05 03:37:00
EMP_274,LATAM,2025-10-07 09:25:00,2025-10-13 09:25:00
EMP_353,LATAM,2025-12-20 19:08:00,2025-12-26 19:08:00
EMP_081,APAC,2025-03-21 15:23:00,2025-03-27 15:23:00
EMP_444,LATAM,2025-05-29 08:29:00,2025-06-03 08:29:00
EMP_213,APAC,2025-06-30 09:56:00,2025-07-03 09:56:00
EMP_202,EMEA,2025-01-30 19:05:00,2025-02-03 19:05:00
EMP_210,EMEA,2025-11-24 08:40:00,2025-11-30 08:40:00
EMP_129,LATAM,2025-03-23 12:13:00,2025-03-30 12:13:00
EMP_237,EMEA,2025-02-17 16:31:00,2025-02-22 16:31:00
EMP_242,APAC,2025-07-22 06:21:00,2025-07-26 06:21:00
EMP_087,EMEA,2025-02-24 11:54:00,2025-03-01 11:54:00
EMP_307,LATAM,2025-01-03 09:32:00,2025-01-08 09:32:00
EMP_123,EMEA,2025-05-25 15:00:00,2025-05-30 15:00:00
EMP_421,LATAM,2025-05-19 22:05:00,2025-05-23 22:05:00
EMP_371,NA,2025-04-30 15:21:00,2025-05-06 15:21:00
EMP_119,EMEA,2025-06-04 16:04:00,2025-06-10 16:04:00
EMP_335,EMEA,2025-08-18 06:41:00,2025-08-21 06:41:00
EMP_023,EMEA,2025-02-17 00:41:00,2025-02-21 00:41:00
EMP_035,NA,2025-09-01 00:23:00,2025-09-04 00:23:00
EMP_318,NA,2025-02-25 19:26:00,2025-03-02 19:26:00
EMP_078,EMEA,2025-09-29 14:40:00,2025-10-05 14:40:00
EMP_106,EMEA,2025-02-07 09:00:00,2025-02-13 09:00:00
EMP_094,APAC,2025-11-18 02:49:00,2025-11-22 02:49:00
EMP_027,APAC,2025-04-13 01:27:00,2025-04-17 01:27:00
EMP_160,EMEA,2025-04-29 12:52:00,2025-05-04 12:52:00
EMP_147,LATAM,2025-11-21 10:06:00,2025-11-25 10:06:00
EMP_193,APAC,2025-12-15 03:21:00,2025-12-20 03:21:00
EMP_080,EMEA,2025-05-17 01:57:00,2025-05-24 01:57:00
EMP_210,EMEA,2025-01-28 06:32:00,2025-02-01 06:32:00
EMP_125,LATAM,2025-12-13 20:51:00,2025-12-17 20:51:00
EMP_134,APAC,2025-11-27 15:55:00,2025-11-30 15:55:00
EMP_449,EMEA,2025-11-02 23:29:00,2025-11-09 23:29:00
EMP_056,APAC,2025-09-06 18:42:00,2025-09-12 18:42:00
EMP_091,EMEA,2025-09-29 19:30:00,2025-10-02 19:30:00
EMP_226,APAC,2025-03-19 12:19:00,2025-03-23 12:19:00
EMP_345,NA,2025-03-14 09:46:00,2025-03-17 09:46:00
EMP_413,LATAM,2025-03-12 22:43:00,2025-03-17 22:43:00
EMP_066,LATAM,2025-12-27 13:52:00,2026-01-01 13:52:00
EMP_125,LATAM,2025-06-03 02:41:00,2025-06-07 02:41:00
EMP_047,NA,2025-08-29 08:07:00,2025-09-05 08:07:00
EMP_335,EMEA,2025-11-13 04:28:00,2025-11-17 04:28:00
EMP_395,EMEA,2025-09-22 19:15:00,2025-09-28 19:15:00
EMP_256,LATAM,2025-11-27 21:24:00,2025-12-02 21:24:00
EMP_361,LATAM,2025-10-01 07:27:00,2025-10-05 07:27:00
EMP_359,LATAM,2025-02-06 06:39:00,2025-02-11 06:39:00
EMP_150,EMEA,2025-04-15 10:57:00,2025-04-18 10:57:00
EMP_186,LATAM,2025-03-14 05:40:00,2025-03-19 05:40:00
EMP_092,NA,2025-02-07 05:01:00,2025-02-13 05:01:00
EMP_126,EMEA,2025-01-23 18:04:00,2025-01-28 18:04:00
EMP_335,EMEA,2025-09-29 08:05:00,2025-10-05 08:05:00
EMP_062,APAC,2025-03-25 22:12:00,2025-03-28 22:12:00
EMP_051,LATAM,2025-08-24 19:47:00,2025-08-30 19:47:00
EMP_285,APAC,2025-12-21 18:15:00,2025-12-24 18:15:00
EMP_093,APAC,2025-05-11 00:38:00,2025-05-14 00:38:00
EMP_066,LATAM,2025-05-30 04:07:00,2025-06-02 04:07:00
EMP_311,EMEA,2025-06-01 19:12:00,2025-06-05 19:12:00
EMP_154,APAC,2025-06-04 17:07:00,2025-06-09 17:07:00
EMP_374,EMEA,2025-11-03 07:14:00,2025-11-09 07:14:00
EMP_037,LATAM,2025-07-15 04:06:00,2025-07-21 04:06:00
EMP_040,APAC,2025-07-14 16:46:00,2025-07-18 16:46:00
EMP_399,APAC,2025-07-17 23:26:00,2025-07-23 23:26:00
EMP_114,EMEA,2025-10-01 17:04:00,2025-10-08 17:04:00
EMP_352,APAC,2025-04-22 05:24:00,2025-04-26 05:24:00
EMP_372,APAC,2025-09-26 12:51:00,2025-10-02 12:51:00
EMP_123,EMEA,2025-03-08 04:21:00,2025-03-15 04:21:00
EMP_087,EMEA,2025-06-12 21:21:00,2025-06-17 21:21:00
EMP_088,NA,2025-09-28 19:36:00,2025-10-01 19:36:00
EMP_136,APAC,2025-06-03 03:35:00,2025-06-07 03:35:00
EMP_206,EMEA,2025-09-15 03:54:00,2025-09-18 03:54:00
EMP_250,NA,2025-01-04 00:46:00,2025-01-10 00:46:00
EMP_275,NA,2025-07-14 05:32:00,2025-07-19 05:32:00
EMP_184,LATAM,2025-05-24 12:25:00,2025-05-30 12:25:00
EMP_216,LATAM,2025-08-28 04:22:00,2025-09-03 04:22:00
EMP_257,LATAM,2025-10-10 03:37:00,2025-10-14 03:37:00
EMP_393,NA,2025-06-21 05:13:00,2025-06-27 05:13:00
EMP_043,APAC,2025-11-08 08:28:00,2025-11-12 08:28:00
EMP_342,NA,2025-11-08 12:05:00,2025-11-12 12:05:00
EMP_097,NA,2025-04-18 07:10:00,2025-04-23 07:10:00
EMP_316,APAC,2025-05-24 09:01:00,2025-05-29 09:01:00
EMP_032,LATAM,2025-11-05 23:38:00,2025-11-11 23:38:00
EMP_180,EMEA,2025-10-31 10:22:00,2025-11-03 10:22:00
EMP_122,EMEA,2025-07-19 22:31:00,2025-07-23 22:31:00
EMP_323,LATAM,2025-03-27 15:20:00,2025-03-31 15:20:00
EMP_023,EMEA,2025-04-02 02:01:00,2025-04-08 02:01:00
EMP_215,NA,2025-01-15 22:17:00,2025-01-20 22:17:00
EMP_024,LATAM,2025-02-13 06:26:00,2025-02-17 06:26:00
EMP_122,EMEA,2025-07-30 12:19:00,2025-08-04 12:19:00
EMP_139,NA,2025-02-06 12:22:00,2025-02-11 12:22:00
EMP_362,APAC,2025-07-10 06:24:00,2025-07-16 06:24:00
EMP_375,LATAM,2025-07-22 15:56:00,2025-07-28 15:56:00
EMP_419,APAC,2025-11-16 23:44:00,2025-11-21 23:44:00
EMP_076,NA,2025-12-14 19:15:00,2025-12-18 19:15:00
EMP_036,EMEA,2025-04-13 12:14:00,2025-04-17 12:14:00
EMP_371,NA,2025-04-09 23:20:00,2025-04-12 23:20:00
EMP_424,NA,2025-01-09 20:50:00,2025-01-14 20:50:00
EMP_074,EMEA,2025-01-08 19:52:00,2025-01-12 19:52:00
EMP_246,NA,2025-04-21 12:18:00,2025-04-25 12:18:00
EMP_011,LATAM,2025-01-31 10:08:00,2025-02-05 10:08:00
EMP_001,NA,2025-06-12 08:08:00,2025-06-17 08:08:00
EMP_336,APAC,2025-07-27 21:00:00,2025-08-02 21:00:00
EMP_087,EMEA,2025-03-20 04:45:00,2025-03-26 04:45:00
EMP_040,APAC,2025-08-31 00:15:00,2025-09-03 00:15:00
EMP_310,EMEA,2025-04-20 00:42:00,2025-04-26 00:42:00
EMP_404,LATAM,2024-12-31 14:04:00,2025-01-07 14:04:00
EMP_370,LATAM,2025-12-13 09:12:00,2025-12-18 09:12:00
EMP_047,NA,2025-08-22 05:46:00,2025-08-28 05:46:00
EMP_309,LATAM,2025-08-29 19:43:00,2025-09-05 19:43:00
EMP_069,LATAM,2025-03-21 05:07:00,2025-03-26 05:07:00
EMP_125,LATAM,2025-06-02 10:54:00,2025-06-06 10:54:00
EMP_245,EMEA,2025-04-25 04:16:00,2025-04-29 04:16:00
EMP_147,LATAM,2025-03-22 00:31:00,2025-03-26 00:31:00
EMP_258,NA,2025-04-25 18:17:00,2025-05-01 18:17:00
EMP_293,LATAM,2025-08-09 20:19:00,2025-08-13 20:19:00
EMP_268,EMEA,2025-10-01 22:20:00,2025-10-05 22:20:00
EMP_139,NA,2025-03-18 22:26:00,2025-03-22 22:26:00
EMP_283,APAC,2025-05-26 21:24:00,2025-06-01 21:24:00
EMP_204,APAC,2025-12-29 05:54:00,2026-01-03 05:54:00
EMP_321,NA,2025-03-08 22:22:00,2025-03-12 22:22:00
EMP_021,APAC,2025-10-09 06:23:00,2025-10-13 06:23:00
EMP_291,EMEA,2025-12-27 06:50:00,2025-12-31 06:50:00
EMP_087,EMEA,2025-08-02 06:07:00,2025-08-08 06:07:00
EMP_046,EMEA,2025-02-19 19:09:00,2025-02-25 19:09:00
EMP_391,EMEA,2025-11-16 21:18:00,2025-11-20 21:18:00
EMP_082,APAC,2025-10-16 17:55:00,2025-10-20 17:55:00
EMP_056,APAC,2025-03-02 11:51:00,2025-03-09 11:51:00
EMP_109,NA,2025-12-12 18:32:00,2025-12-18 18:32:00
EMP_308,LATAM,2025-10-02 21:57:00,2025-10-07 21:57:00
EMP_028,NA,2025-06-03 00:06:00,2025-06-06 00:06:00
EMP_426,LATAM,2025-02-07 03:12:00,2025-02-12 03:12:00
EMP_256,LATAM,2025-08-18 09:37:00,2025-08-24 09:37:00
EMP_019,LATAM,2025-06-08 04:42:00,2025-06-14 04:42:00
EMP_111,NA,2025-09-10 11:14:00,2025-09-15 11:14:00
EMP_417,NA,2025-09-21 21:46:00,2025-09-27 21:46:00
EMP_268,EMEA,2025-08-31 12:59:00,2025-09-05 12:59:00
EMP_360,EMEA,2025-03-13 06:05:00,2025-03-19 06:05:00
EMP_004,NA,2025-09-28 19:22:00,2025-10-04 19:22:00
EMP_430,APAC,2025-10-27 23:41:00,2025-10-31 23:41:00
EMP_008,LATAM,2025-01-18 02:41:00,2025-01-24 02:41:00
EMP_088,NA,2025-11-08 03:08:00,2025-11-12 03:08:00
EMP_411,EMEA,2025-11-08 11:06:00,2025-11-14 11:06:00
EMP_006,LATAM,2025-04-21 10:43:00,2025-04-25 10:43:00
EMP_233,APAC,2025-09-17 18:37:00,2025-09-22 18:37:00
EMP_093,APAC,2025-03-08 13:23:00,2025-03-14 13:23:00
EMP_321,NA,2025-02-23 13:39:00,2025-03-02 13:39:00
EMP_092,NA,2025-01-21 21:38:00,2025-01-25 21:38:00
EMP_082,APAC,2025-07-04 07:43:00,2025-07-08 07:43:00
EMP_071,NA,2025-06-08 00:36:00,2025-06-13 00:36:00
EMP_099,APAC,2025-06-30 02:41:00,2025-07-07 02:41:00
EMP_053,EMEA,2025-08-13 21:20:00,2025-08-20 21:20:00
EMP_231,APAC,2025-04-30 18:53:00,2025-05-06 18:53:00
EMP_204,APAC,2025-01-20 19:14:00,2025-01-25 19:14:00
EMP_184,LATAM,2025-06-26 15:14:00,2025-07-01 15:14:00
EMP_400,EMEA,2025-08-16 23:27:00,2025-08-21 23:27:00
EMP_253,APAC,2025-12-29 02:33:00,2026-01-04 02:33:00
EMP_068,LATAM,2025-10-20 07:37:00,2025-10-23 07:37:00
EMP_015,APAC,2025-06-11 02:56:00,2025-06-18 02:56:00
EMP_116,EMEA,2025-05-02 22:18:00,2025-05-06 22:18:00
EMP_139,NA,2025-05-03 00:52:00,2025-05-08 00:52:00
EMP_396,APAC,2025-12-16 11:54:00,2025-12-20 11:54:00
EMP_254,LATAM,2025-02-11 21:14:00,2025-02-18 21:14:00
EMP_097,NA,2025-12-20 02:13:00,2025-12-26 02:13:00
EMP_363,APAC,2025-11-26 14:36:00,2025-12-01 14:36:00
EMP_400,EMEA,2025-10-18 10:05:00,2025-10-23 10:05:00
EMP_446,EMEA,2025-03-15 07:42:00,2025-03-19 07:42:00
EMP_261,EMEA,2025-08-31 00:31:00,2025-09-03 00:31:00
EMP_266,APAC,2025-11-11 17:06:00,2025-11-15 17:06:00
EMP_059,EMEA,2025-02-07 16:38:00,2025-02-12 16:38:00
EMP_106,EMEA,2025-05-03 12:57:00,2025-05-07 12:57:00
EMP_379,LATAM,2025-08-10 07:55:00,2025-08-14 07:55:00
EMP_242,APAC,2025-03-19 15:39:00,2025-03-24 15:39:00
EMP_269,EMEA,2025-04-30 19:51:00,2025-05-07 19:51:00
EMP_076,NA,2025-10-25 18:50:00,2025-10-29 18:50:00
EMP_382,NA,2025-03-05 00:10:00,2025-03-12 00:10:00
EMP_142,APAC,2025-08-12 05:48:00,2025-08-16 05:48:00
EMP_148,EMEA,2025-03-21 05:43:00,2025-03-27 05:43:00
EMP_233,APAC,2025-01-29 19:42:00,2025-02-01 19:42:00
EMP_251,NA,2025-08-10 16:37:00,2025-08-13 16:37:00
EMP_403,NA,2025-04-22 21:28:00,2025-04-28 21:28:00
EMP_066,LATAM,2025-08-01 14:32:00,2025-08-07 14:32:00
EMP_354,EMEA,2025-08-29 06:01:00,2025-09-02 06:01:00
EMP_070,NA,2025-06-11 18:42:00,2025-06-17 18:42:00
EMP_222,LATAM,2025-04-16 11:50:00,2025-04-20 11:50:00
EMP_149,NA,2025-07-28 18:29:00,2025-08-04 18:29:00
EMP_417,NA,2025-11-05 08:29:00,2025-11-11 08:29:00
EMP_142,APAC,2025-01-06 15:23:00,2025-01-11 15:23:00
EMP_376,LATAM,2025-04-24 21:51:00,2025-05-01 21:51:00
EMP_166,NA,2025-06-17 14:21:00,2025-06-23 14:21:00
EMP_387,EMEA,2025-11-01 21:00:00,2025-11-04 21:00:00
EMP_311,EMEA,2025-01-20 10:50:00,2025-01-27 10:50:00
EMP_069,LATAM,2025-05-24 10:36:00,2025-05-29 10:36:00
EMP_350,NA,2025-12-26 07:17:00,2026-01-01 07:17:00
EMP_183,APAC,2025-04-09 09:30:00,2025-04-13 09:30:00
EMP_292,APAC,2025-02-24 21:39:00,2025-03-01 21:39:00
EMP_027,APAC,2025-08-27 23:14:00,2025-09-02 23:14:00
EMP_200,NA,2025-09-17 14:50:00,2025-09-21 14:50:00
EMP_103,NA,2025-08-30 14:31:00,2025-09-03 14:31:00
EMP_121,LATAM,2025-12-25 09:30:00,2025-12-31 09:30:00
EMP_245,EMEA,2025-08-08 22:37:00,2025-08-12 22:37:00
EMP_393,NA,2025-10-01 16:32:00,2025-10-04 16:32:00
EMP_030,LATAM,2025-06-22 10:19:00,2025-06-28 10:19:00
EMP_383,LATAM,2025-02-02 08:03:00,2025-02-05 08:03:00
EMP_337,LATAM,2025-02-24 22:14:00,2025-03-02 22:14:00
EMP_362,APAC,2025-09-15 22:17:00,2025-09-21 22:17:00
EMP_164,LATAM,2025-03-16 00:08:00,2025-03-22 00:08:00
EMP_041,APAC,2025-05-28 05:22:00,2025-05-31 05:22:00
EMP_191,NA,2025-04-12 08:57:00,2025-04-16 08:57:00
EMP_011,LATAM,2025-12-28 07:02:00,2026-01-03 07:02:00
EMP_424,NA,2025-03-01 12:37:00,2025-03-08 12:37:00
EMP_023,EMEA,2025-06-11 10:31:00,2025-06-15 10:31:00
EMP_339,APAC,2025-08-09 04:50:00,2025-08-15 04:50:00
EMP_415,APAC,2025-06-05 16:22:00,2025-06-12 16:22:00
EMP_401,NA,2025-02-09 14:13:00,2025-02-16 14:13:00
EMP_218,LATAM,2025-07-08 09:35:00,2025-07-12 09:35:00
EMP_429,APAC,2025-07-10 14:46:00,2025-07-14 14:46:00
EMP_033,EMEA,2025-11-15 17:14:00,2025-11-21 17:14:00
EMP_445,NA,2025-12-26 09:30:00,2025-12-29 09:30:00
EMP_120,APAC,2025-03-23 08:05:00,2025-03-29 08:05:00
EMP_022,NA,2025-06-14 23:45:00,2025-06-19 23:45:00
EMP_180,EMEA,2025-03-20 11:46:00,2025-03-24 11:46:00
EMP_425,NA,2025-10-29 21:35:00,2025-11-01 21:35:00
EMP_077,NA,2025-01-17 14:15:00,2025-01-22 14:15:00
EMP_194,APAC,2025-01-23 17:43:00,2025-01-26 17:43:00
EMP_100,APAC,2025-07-31 09:41:00,2025-08-05 09:41:00
EMP_234,APAC,2025-08-16 05:48:00,2025-08-22 05:48:00
EMP_230,LATAM,2025-10-31 23:56:00,2025-11-06 23:56:00
EMP_381,APAC,2025-03-14 13:01:00,2025-03-18 13:01:00
EMP_217,APAC,2025-09-15 01:01:00,2025-09-20 01:01:00
EMP_370,LATAM,2025-01-31 22:35:00,2025-02-07 22:35:00
EMP_359,LATAM,2025-04-08 00:24:00,2025-04-13 00:24:00
EMP_396,APAC,2025-03-11 13:25:00,2025-03-17 13:25:00
EMP_388,EMEA,2025-05-09 22:02:00,2025-05-15 22:02:00
EMP_225,APAC,2025-06-10 20:16:00,2025-06-14 20:16:00
EMP_119,EMEA,2025-07-21 21:23:00,2025-07-24 21:23:00
EMP_004,NA,2025-12-20 14:48:00,2025-12-27 14:48:00
EMP_253,APAC,2025-07-10 13:14:00,2025-07-15 13:14:00
EMP_412,EMEA,2025-02-25 13:47:00,2025-03-03 13:47:00
EMP_098,NA,2025-01-24 22:47:00,2025-01-29 22:47:00
EMP_078,EMEA,2025-12-18 19:22:00,2025-12-21 19:22:00
EMP_286,LATAM,2025-05-30 20:37:00,2025-06-06 20:37:00
EMP_229,LATAM,2025-08-23 22:43:00,2025-08-29 22:43:00
EMP_308,LATAM,2025-10-27 00:16:00,2025-11-02 00:16:00
EMP_205,NA,2025-07-08 20:03:00,2025-07-13 20:03:00
EMP_275,NA,2025-05-30 03:37:00,2025-06-02 03:37:00
EMP_411,EMEA,2025-10-03 02:47:00,2025-10-06 02:47:00
EMP_081,APAC,2025-10-14 00:19:00,2025-10-20 00:19:00
EMP_007,NA,2025-01-25 06:27:00,2025-01-29 06:27:00
EMP_118,NA,2025-06-28 02:02:00,2025-07-05 02:02:00
EMP_370,LATAM,2025-10-29 11:17:00,2025-11-01 11:17:00
EMP_377,LATAM,2025-10-10 19:23:00,2025-10-14 19:23:00
EMP_415,APAC,2025-02-28 21:37:00,2025-03-05 21:37:00
EMP_268,EMEA,2025-06-17 06:00:00,2025-06-23 06:00:00
EMP_428,APAC,2025-04-18 16:08:00,2025-04-22 16:08:00
EMP_054,LATAM,2025-11-05 23:40:00,2025-11-09 23:40:00
